orgId,activityId,orgName,activityName,address,mainCate,subCate,peoples,teachers,signup,startDate,endDate,hasFoodActivity,weekTime,join,W1,W2,W3,W4,W5,W6,W7,address_plain,geo_plain,geotown_plain
26,50747,臺北市大安區安東社區發展協會,養生易筋班,臺北市大安區誠安里安東街31之1號、臺北市安東街28號,課程,運動,15,廖悅佑,Y,2025-01-02,2025-12-31,N,"[{'days': ['6'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區誠安里安東街28號1樓、31之1號1樓；中山區埤頭里市民大道3段209號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5137', 'tel': '02-27715532', 'foodType': '葷、全素', 'geo': [121.542432599547, 25.044227403063], 'geotown': '大安區', 'geovillage': '誠安里安東街28號1樓、31之1號1樓；中山區埤頭里'}]",,,,,,yes,,臺北市大安區誠安里安東街28號1樓、31之1號1樓；中山區埤頭里市民大道3段209號1樓,"[121.542432599547, 25.044227403063]",大安區
777,50627,臺北市大安區學府社區發展協會,114_學府銀髮全適能,台北市羅斯福路四段119巷台66弄12號,課程,運動,10,碩士,Y,2025-01-02,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區學府里羅斯福路4段119巷66弄12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4816', 'tel': '02-23777300', 'foodType': '葷', 'geo': [121.539372487516, 25.009435630774], 'geotown': '大安區', 'geovillage': '學府里'}]",,yes,,,,,,臺北市大安區學府里羅斯福路4段119巷66弄12號,"[121.539372487516, 25.009435630774]",大安區
777,50636,臺北市大安區學府社區發展協會,114_銀髮太極,台北市羅斯福路四段119巷台66弄12號,課程,運動,10,學士,Y,2025-01-02,2025-12-31,N,"[{'days': ['4'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市大安區學府里羅斯福路4段119巷66弄12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4816', 'tel': '02-23777300', 'foodType': '葷', 'geo': [121.539372487516, 25.009435630774], 'geotown': '大安區', 'geovillage': '學府里'}]",,,,yes,,,,臺北市大安區學府里羅斯福路4段119巷66弄12號,"[121.539372487516, 25.009435630774]",大安區
594,48525,臺北市大安區大安新龍社區發展協會,銀髮族瑜珈,臺北市大安區新龍里信義路3段134巷82號2樓,課程,運動,28,李淑梅,Y,2025-01-02,2025-12-31,N,"[{'days': ['2'], 'startTime': '14:00', 'endTime': '16:00'}]","[{'address': '臺北市大安區新龍里信義路3段134巷98號1樓；82號2樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5147', 'tel': '02-27067771', 'foodType': '葷', 'geo': [121.538945392965, 25.029081640755], 'geotown': '大安區', 'geovillage': '新龍里'}]",,yes,,,,,,臺北市大安區新龍里信義路3段134巷98號1樓；82號2樓,"[121.538945392965, 25.029081640755]",大安區
594,48528,臺北市大安區大安新龍社區發展協會,樂齡桌球,臺北市大安區新龍里信義路3段134巷82號2樓,課程,運動,28,祝純蓮,Y,2025-01-02,2025-12-31,N,"[{'days': ['3'], 'startTime': '17:00', 'endTime': '19:00'}]","[{'address': '臺北市大安區新龍里信義路3段134巷98號1樓；82號2樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5147', 'tel': '02-27067771', 'foodType': '葷', 'geo': [121.538945392965, 25.029081640755], 'geotown': '大安區', 'geovillage': '新龍里'}]",,,yes,,,,,臺北市大安區新龍里信義路3段134巷98號1樓；82號2樓,"[121.538945392965, 25.029081640755]",大安區
324,52466,臺北市大安區大學里辦公處,預防及延緩失能,,課程,運動,60,楊曜榕,N,2025-03-01,2025-11-20,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市大安區大學里溫州街74巷2弄4號1樓；新生南路3段86號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4951', 'tel': '02-23622674', 'foodType': '葷', 'geo': [121.532767399533, 25.019954303881], 'geotown': '大安區', 'geovillage': '大學里'}]",,,,yes,,,,臺北市大安區大學里溫州街74巷2弄4號1樓；新生南路3段86號,"[121.532767399533, 25.019954303881]",大安區
668,49861,臺北市大安區古風里辦公處,長者樂活有氧班,臺北市大安區龍坡里辛亥路1段臨141號,課程,運動,20,,N,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區古風里泰順街54巷23號；龍坡里辛亥路1段臨141號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4982', 'tel': '0912-599858', 'foodType': '葷、全素', 'geo': [121.529482809557, 25.022948057748], 'geotown': '大安區', 'geovillage': '古風里泰順街54巷23號；龍坡里'}]",,yes,,,,,,臺北市大安區古風里泰順街54巷23號；龍坡里辛亥路1段臨141號,"[121.529482809557, 25.022948057748]",大安區
668,52061,臺北市大安區古風里辦公處,長者健康肌力動動班,,課程,運動,15,陳育宜,N,2025-05-20,2025-12-31,N,"[{'days': ['2'], 'startTime': '17:00', 'endTime': '19:00', 'center': '28'}]","[{'address': '臺北市大安區古風里泰順街54巷23號；龍坡里辛亥路1段臨141號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4982', 'tel': '0912-599858', 'foodType': '葷、全素', 'geo': [121.529482809557, 25.022948057748], 'geotown': '大安區', 'geovillage': '古風里泰順街54巷23號；龍坡里'}]",,yes,,,,,,臺北市大安區古風里泰順街54巷23號；龍坡里辛亥路1段臨141號,"[121.529482809557, 25.022948057748]",大安區
24,52284,臺北市大安區古風社區發展協會,長者輕瑜珈,,課程,運動,30,李潔玲,Y,2025-03-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': '28'}]","[{'address': '臺北市大安區古風里師大路117巷1、3號（芒果香草園）；龍坡里辛亥路1段臨141號（辛亥區活）', 'url': 'https://esp.gov.taipei/openData/orgInfo/5256', 'tel': '02-23685020', 'foodType': '葷、蛋奶素', 'geo': [121.528648562957, 25.022234366579], 'geotown': '大安區', 'geovillage': '古風里師大路117巷1、3號（芒果香草園）；龍坡里'}]",,,yes,,,,,臺北市大安區古風里師大路117巷1、3號（芒果香草園）；龍坡里辛亥路1段臨141號（辛亥區活）,"[121.528648562957, 25.022234366579]",大安區
24,52288,臺北市大安區古風社區發展協會,樂齡運動,,課程,運動,30,王郁媚,Y,2025-03-01,2025-06-28,N,"[{'days': ['6'], 'startTime': '09:00', 'endTime': '12:00', 'center': '28'}]","[{'address': '臺北市大安區古風里師大路117巷1、3號（芒果香草園）；龍坡里辛亥路1段臨141號（辛亥區活）', 'url': 'https://esp.gov.taipei/openData/orgInfo/5256', 'tel': '02-23685020', 'foodType': '葷、蛋奶素', 'geo': [121.528648562957, 25.022234366579], 'geotown': '大安區', 'geovillage': '古風里師大路117巷1、3號（芒果香草園）；龍坡里'}]",,,,,,yes,,臺北市大安區古風里師大路117巷1、3號（芒果香草園）；龍坡里辛亥路1段臨141號（辛亥區活）,"[121.528648562957, 25.022234366579]",大安區
859,48385,臺北市大安區全安里辦公處,樂活健康操,臺北市大安區和平東路3段119巷25號1樓(全安里社區關懷據點),課程,運動,20,孫立瑋,N,2025-01-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區全安里和平東路3段119巷25號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4989', 'tel': '02-27321102', 'foodType': '葷、蛋奶素、全素', 'geo': [121.55137023046, 25.026093537047], 'geotown': '大安區', 'geovillage': '全安里'}]",yes,,,,,,,臺北市大安區全安里和平東路3段119巷25號1樓,"[121.55137023046, 25.026093537047]",大安區
859,52053,臺北市大安區全安里辦公處,預防及延緩失能,,課程,運動,20,戴娣,Y,2025-04-03,2025-06-26,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市大安區全安里和平東路3段119巷25號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4989', 'tel': '02-27321102', 'foodType': '葷、蛋奶素、全素', 'geo': [121.55137023046, 25.026093537047], 'geotown': '大安區', 'geovillage': '全安里'}]",,,,yes,,,,臺北市大安區全安里和平東路3段119巷25號1樓,"[121.55137023046, 25.026093537047]",大安區
618,50963,臺北市大安區光信里辦公處,光信里樂齡綜合課程,台北巿大安區光信里延吉街236巷17號2樓,課程,運動,40,林燕惠,N,2025-03-01,2025-12-31,N,"[{'days': ['5'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區光信里延吉街236巷17號2樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5199', 'tel': '02-27032357', 'foodType': '葷、全素', 'geo': [121.555160597052, 25.0363951121371], 'geotown': '大安區', 'geovillage': '光信里'}]",,,,,yes,,,臺北市大安區光信里延吉街236巷17號2樓,"[121.555160597052, 25.0363951121371]",大安區
27,52153,臺北市大安區住安社區發展協會,預防及延緩失能,臺北市大安區信義路四段30巷27弄24號,課程,運動,25,預防及延緩失能照護方案師資,Y,2025-03-01,2025-08-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區住安里信義路4段30巷27弄24號1、2樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4899', 'tel': '02-27550387', 'foodType': '葷', 'geo': [121.545634733387, 25.0321546159875], 'geotown': '大安區', 'geovillage': '住安里'}]",,,,yes,,,,臺北市大安區住安里信義路4段30巷27弄24號1、2樓,"[121.545634733387, 25.0321546159875]",大安區
889,49346,臺北市大安區仁愛里辦公處,體適能課程,臺北市大安區復興南路一段191-1號,課程,運動,20,陳俊璋、葉庭君、黃膺喆,N,2025-01-02,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區仁愛里復興南路1段191-1號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4983', 'tel': '0920-728688', 'foodType': '葷', 'geo': [121.544220168655, 25.040053202489], 'geotown': '大安區', 'geovillage': '仁愛里'}]",,,,yes,,,,臺北市大安區仁愛里復興南路1段191-1號,"[121.544220168655, 25.040053202489]",大安區
657,49608,社團法人天主教中華基督神修小會之友人文關懷與服務促進協會（大安）,精彩人生,台北市信義路3段147巷15弄23號1樓,課程,運動,20,陳秉松,Y,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市大安區和安里信義路3段147巷15弄23號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4856', 'tel': '02-27075495', 'foodType': '蛋奶素', 'geo': [121.54278254494, 25.0351829664636], 'geotown': '大安區', 'geovillage': '和安里'}]",,yes,,,,,,臺北市大安區和安里信義路3段147巷15弄23號1樓,"[121.54278254494, 25.0351829664636]",大安區
657,49882,社團法人天主教中華基督神修小會之友人文關懷與服務促進協會（大安）,精彩人生,信義路3段147巷15弄23號1樓,課程,運動,20,陳秉松,Y,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市大安區和安里信義路3段147巷15弄23號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4856', 'tel': '02-27075495', 'foodType': '蛋奶素', 'geo': [121.54278254494, 25.0351829664636], 'geotown': '大安區', 'geovillage': '和安里'}]",,yes,,,,,,臺北市大安區和安里信義路3段147巷15弄23號1樓,"[121.54278254494, 25.0351829664636]",大安區
130,49318,社團法人台灣愛鄰社區服務協會,順氣拍打養生操,臺北市大安區龍門里和平東路2段24號後棟愛鄰樓3樓,課程,運動,35,林美伶,Y,2025-01-01,2025-12-31,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區龍門里新生南路3段11巷15號1樓、3樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4849', 'tel': '02-23623022分機8713', 'foodType': '葷、蛋奶素', 'geo': [121.536581637521, 25.0252087341118], 'geotown': '大安區', 'geovillage': '龍門里'}]",yes,,,,,,,臺北市大安區龍門里新生南路3段11巷15號1樓、3樓,"[121.536581637521, 25.0252087341118]",大安區
130,49324,社團法人台灣愛鄰社區服務協會,肌力訓練保健操,臺北市大安區龍門里和平東路2段24號後棟愛鄰樓3樓,課程,運動,35,孫惠如,Y,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區龍門里新生南路3段11巷15號1樓、3樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4849', 'tel': '02-23623022分機8713', 'foodType': '葷、蛋奶素', 'geo': [121.536581637521, 25.0252087341118], 'geotown': '大安區', 'geovillage': '龍門里'}]",,yes,,,,,,臺北市大安區龍門里新生南路3段11巷15號1樓、3樓,"[121.536581637521, 25.0252087341118]",大安區
130,52709,社團法人台灣愛鄰社區服務協會,預防及延緩失能,,課程,運動,35,盧詩淇、吳家祥,Y,2025-05-19,2025-08-17,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市大安區龍門里新生南路3段11巷15號1樓、3樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4849', 'tel': '02-23623022分機8713', 'foodType': '葷、蛋奶素', 'geo': [121.536581637521, 25.0252087341118], 'geotown': '大安區', 'geovillage': '龍門里'}]",,,,,yes,,,臺北市大安區龍門里新生南路3段11巷15號1樓、3樓,"[121.536581637521, 25.0252087341118]",大安區
1029,50943,社團法人台灣德安社會福利協會（大安老人服務暨日間照顧中心）,智能氣功班,台北市大安區德安里四維路76巷12號,課程,運動,35,施依玲,Y,2025-01-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市大安區德安里四維路76巷12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5011', 'tel': '02-27086255', 'foodType': '葷', 'geo': [121.547350412974, 25.034204099448], 'geotown': '大安區', 'geovillage': '德安里'}]",,,yes,,,,,臺北市大安區德安里四維路76巷12號,"[121.547350412974, 25.034204099448]",大安區
1029,50946,社團法人台灣德安社會福利協會（大安老人服務暨日間照顧中心）,健康動起來,台北市大安區德安里四維路76巷12號,課程,運動,35,,N,2025-01-01,2025-12-31,N,"[{'days': ['5'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市大安區德安里四維路76巷12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5011', 'tel': '02-27086255', 'foodType': '葷', 'geo': [121.547350412974, 25.034204099448], 'geotown': '大安區', 'geovillage': '德安里'}]",,,,,yes,,,臺北市大安區德安里四維路76巷12號,"[121.547350412974, 25.034204099448]",大安區
738,52661,社團法人中華生命關愛協會,返老還童,,課程,運動,30,賴玉慧,Y,2025-01-02,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市大安區芳和里和平東路3段212巷12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4937', 'tel': '0922-407837', 'foodType': '葷', 'geo': [121.553673297592, 25.0222049797592], 'geotown': '大安區', 'geovillage': '芳和里'}]",,yes,,,,,,臺北市大安區芳和里和平東路3段212巷12號,"[121.553673297592, 25.0222049797592]",大安區
738,52662,社團法人中華生命關愛協會,預防及延緩失能,,課程,運動,30,丁伊玟,Y,2025-03-01,2025-11-09,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市大安區芳和里和平東路3段212巷12號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4937', 'tel': '0922-407837', 'foodType': '葷', 'geo': [121.553673297592, 25.0222049797592], 'geotown': '大安區', 'geovillage': '芳和里'}]",,,yes,,,,,臺北市大安區芳和里和平東路3段212巷12號,"[121.553673297592, 25.0222049797592]",大安區
18,52478,台北市通化玫瑰社會關懷協會,預防及延緩失能1-3,臺北市大安區通化街178號,課程,運動,20,周舜欽、陳雪梅、蔡秋月、陳臻,Y,2025-03-03,2025-11-09,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大安區法治里通化街178號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5112', 'tel': '02-27383514', 'foodType': '葷', 'geo': [121.553282901816, 25.0274857822493], 'geotown': '大安區', 'geovillage': '法治里'}]",,,yes,,,,,臺北市大安區法治里通化街178號1樓,"[121.553282901816, 25.0274857822493]",大安區
288,47839,財團法人臺北市松年長春社會福利基金會(開元),勇骨健康操,臺北市文山區開元街25、27號,課程,運動,40,,N,2025-01-07,2025-12-30,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,yes,,,,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
288,47840,財團法人臺北市松年長春社會福利基金會(開元),體適能肌力運動,臺北市文山區開元街25、27號,課程,運動,40,,N,2025-01-02,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,,,yes,,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
288,47842,財團法人臺北市松年長春社會福利基金會(開元),樂齡健康律動班,臺北市文山區開元街25、27號,課程,運動,40,盧曼芳,N,2025-01-03,2025-12-31,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,,,,yes,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
288,52928,財團法人臺北市松年長春社會福利基金會(開元),勇骨健康操,,課程,運動,40,陳慧芬,N,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,yes,,,,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
288,52931,財團法人臺北市松年長春社會福利基金會(開元),預防及延緩失能,臺北市文山區開元街27號,課程,運動,30,陳玉珍,Y,2025-04-23,2025-07-09,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,,yes,,,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
288,52934,財團法人臺北市松年長春社會福利基金會(開元),樂齡健康律動班,,課程,運動,30,盧曼芳,N,2025-01-03,2025-12-31,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市文山區木新里開元街25、27號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4758', 'tel': '02-29393480', 'foodType': '葷', 'geo': [121.569760499765, 24.989160702537], 'geotown': '文山區', 'geovillage': '木新里'}]",,,,,yes,,,臺北市文山區木新里開元街25、27號,"[121.569760499765, 24.989160702537]",文山區
1047,48187,財團法人新北市私立天道總會社會福利慈善事業基金會,響板敲敲趣,台北市景中街12巷30號4樓之7,課程,運動,10,汪雪玲,N,2025-01-07,2025-12-16,N,"[{'days': ['2'], 'startTime': '13:30', 'endTime': '16:30'}]","[{'address': '臺北市文山區景行里景中街30巷12號4樓之7', 'url': 'https://esp.gov.taipei/openData/orgInfo/4751', 'tel': '02-29354168', 'foodType': '蛋奶素', 'geo': [121.542048227378, 24.9922543532497], 'geotown': '文山區', 'geovillage': '景行里'}]",,yes,,,,,,臺北市文山區景行里景中街30巷12號4樓之7,"[121.542048227378, 24.9922543532497]",文山區
568,50079,臺北市文山區順興里辦公處,韻律舞,忠順區民活動中心(忠順街2段22號2樓),課程,運動,30,多位老師,Y,2025-01-01,2025-12-31,N,"[{'days': ['1', '3'], 'startTime': '08:00', 'endTime': '11:00'}]","[{'address': '臺北市文山區順興里保儀路138巷28號2樓；忠順街2段22號2樓(忠順區活)、中崙路13號(忠順廟)', 'url': 'https://esp.gov.taipei/openData/orgInfo/4835', 'tel': '02-29375586', 'foodType': '葷、蛋奶素、全素', 'geo': [121.565520199685, 24.984471000321], 'geotown': '文山區', 'geovillage': '順興里'}]",yes,,yes,,,,,臺北市文山區順興里保儀路138巷28號2樓；忠順街2段22號2樓(忠順區活)、中崙路13號(忠順廟),"[121.565520199685, 24.984471000321]",文山區
635,47928,臺北市文山區萬龍社區發展協會,韻律操,臺北市文山區萬隆里萬隆街27號1樓,課程,運動,20,林素貞,Y,2025-01-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區萬隆里萬隆街27號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4995', 'tel': '02-29345047', 'foodType': '葷、蛋奶素', 'geo': [121.537962269427, 25.0002771329861], 'geotown': '文山區', 'geovillage': '萬隆里'}]",,,,yes,,,,臺北市文山區萬隆里萬隆街27號1樓,"[121.537962269427, 25.0002771329861]",文山區
569,52730,臺北市文山區萬美里辦公處,預防及延緩失能,臺北市文山區萬和街2號（萬芳4號公園-教室二）,課程,運動,30,楊曜榕,Y,2025-04-25,2025-07-18,N,"[{'days': ['5'], 'startTime': '08:30', 'endTime': '11:30'}]","[{'address': '臺北市文山區萬美里萬美街2段2巷6號1樓；萬和街2號（萬芳4號公園教室）', 'url': 'https://esp.gov.taipei/openData/orgInfo/4964', 'tel': '02-22398880', 'foodType': '葷', 'geo': [121.562225420886, 25.003106070431], 'geotown': '文山區', 'geovillage': '萬美里'}]",,,,,yes,,,臺北市文山區萬美里萬美街2段2巷6號1樓；萬和街2號（萬芳4號公園教室）,"[121.562225420886, 25.003106070431]",文山區
71,52856,臺北市文山區萬年社區發展協會,養生班,臺北市文山區羅斯福路5段150巷35號(萬年里民活動場所),課程,運動,30,護理師,N,2025-03-05,2025-06-25,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區萬年里羅斯福路5段150巷35號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4991', 'tel': '02-86637176', 'foodType': '葷', 'geo': [121.538089026158, 25.0064067686731], 'geotown': '文山區', 'geovillage': '萬年里'}]",,,yes,,,,,臺北市文山區萬年里羅斯福路5段150巷35號1樓,"[121.538089026158, 25.0064067686731]",文山區
570,47924,臺北市文山區華興里辦公處,太極拳,木柵路一段311巷1號(永建國小),課程,運動,50,董順福,Y,2025-01-01,2025-12-31,N,"[{'days': ['1', '3', '5'], 'startTime': '05:00', 'endTime': '08:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",yes,,yes,,yes,,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
570,47974,臺北市文山區華興里辦公處,太極拳,木柵路一段311巷1號(永建國小),課程,運動,50,董順福,N,2025-01-01,2025-12-31,N,"[{'days': ['1', '3', '5'], 'startTime': '05:00', 'endTime': '08:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",yes,,yes,,yes,,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
570,47976,臺北市文山區華興里辦公處,肌力課,木柵路二段2巷(興隆社宅D1),課程,運動,25,白振宏,Y,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",,yes,,,,,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
570,47977,臺北市文山區華興里辦公處,瑜珈課,木柵路二段2巷(興隆社宅D1),課程,運動,25,葉美雲,Y,2025-01-01,2025-12-31,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",,,yes,,,,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
570,47979,臺北市文山區華興里辦公處,有氧課,木柵路二段2巷(興隆社宅D1),課程,運動,25,白振宏,Y,2025-01-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",,,,yes,,,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
570,47982,臺北市文山區華興里辦公處,拳擊肌力課,木柵路二段2巷(興隆社宅D1),課程,運動,25,張英傑,Y,2025-01-01,2025-12-31,N,"[{'days': ['6'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷', 'url': 'https://esp.gov.taipei/openData/orgInfo/4861', 'tel': '02-23961780', 'foodType': '葷、蛋奶素', 'geo': [121.554515478257, 24.98799535203], 'geotown': '文山區', 'geovillage': '華興里'}]",,,,,,yes,,臺北市文山區華興里木柵路1段264號；木柵路1段311巷1號；木柵路2段2巷,"[121.554515478257, 24.98799535203]",文山區
